idx,kind,claim_id,text,vid,sim_to_orig
24,contradict,2,"Historical narrative establishing biography of a political figure (Roger Taney/fellows), tracing career arc from prominence to temporary setback. A descent into ruin is expected.

The text has built a picture of Taney's 1864 defeat — resignation, election loss, diminished influence — setting up contrast with eventual Supreme Court appointment as the major reversal.

Final fragment ""In the midst of this personal and"" is mid-phrase, requiring a noun (e.g., ""political setback/failure"") completing a compound adjective modifying the circumstances described above. ""Despite Taney's defeat in the Midtime Elections and loss of his government post, in the midst of this personal and [political] defeat, he...""
Continuing momentum toward resilience framing.
""Despite facing this personal and"" — compound adjective structure demands a parallel noun completing the phrase.",389,0.988479262672811
24,delete,2,"Historical narrative establishing biography of a political figure (Roger Taney/fellows), tracing career arc from prominence to temporary setback.

The text has built a picture of Taney's 1864 defeat — resignation, election loss, diminished influence — setting up contrast with eventual Supreme Court appointment as the major reversal.

Final fragment ""In the midst of this personal and"" is mid-phrase, requiring a noun (e.g., ""political setback/failure"") completing a compound adjective modifying the circumstances described above. ""Despite Taney's defeat in the Midtime Elections and loss of his government post, in the midst of this personal and [political] defeat, he...""
Continuing momentum toward resilience framing.
""Despite facing this personal and"" — compound adjective structure demands a parallel noun completing the phrase.",390,0.9794480328831474
24,contradict,3,"Historical narrative establishing biography of a political figure (Roger Taney/fellows), tracing career arc from prominence to temporary setback. A pivot to redemption is expected.

The text has built a picture of Taney's 1864 defeat — resignation, election loss, diminished influence — setting up contrast with eventual Supreme Court appointment as the major reversal.

Final fragment ""In the midst of this personal crisis"" is sentence-final, requiring a period (e.g., ""political setback/failure"") completing a compound adjective modifying the circumstances described above. ""Despite Taney's defeat in the Midtime Elections and loss of his government post, in the midst of this personal and [political] defeat, he...""
Continuing momentum toward resilience framing.
""Despite facing this personal and"" — compound adjective structure demands a parallel noun completing the phrase.",391,0.9788208357183743
24,delete,3,"Historical narrative establishing biography of a political figure (Roger Taney/fellows), tracing career arc from prominence to temporary setback. A pivot to redemption is expected.

The text has built a picture of Taney's 1864 defeat — resignation, election loss, diminished influence — setting up contrast with eventual Supreme Court appointment as the major reversal.

 (e.g., ""political setback/failure"") completing a compound adjective modifying the circumstances described above. ""Despite Taney's defeat in the Midtime Elections and loss of his government post, in the midst of this personal and [political] defeat, he...""
Continuing momentum toward resilience framing.
""Despite facing this personal and"" — compound adjective structure demands a parallel noun completing the phrase.",392,0.9504830917874396
24,paraphrase,-1,"Historical narrative establishing biography of a political figure (Roger Taney/fellows), tracing career trajectory from prominence to temporary setback. A pivot to redemption is anticipated.

The text has built a portrait of Taney's 1864 defeat — resignation, election loss, diminished influence — setting up contrast with eventual Supreme Court appointment as the major reversal.

Final fragment ""In the midst of this personal and"" is mid-phrase, needing a noun (e.g., ""political setback/failure"") completing a compound adjective modifying the circumstances described above. ""Despite Taney's defeat in the Midtime Elections and loss of his government post, in the midst of this personal and [political] defeat, he...""
Sustaining momentum toward resilience framing.
""Despite facing this personal and"" — compound adjective structure requires a parallel noun completing the phrase.",393,0.9679633867276888
24,translate,-1,"Récit historique établissant la biographie d'une figure politique (Roger Taney/confrères), retraçant une trajectoire de carrière allant de la notoriété à un revers temporaire. Un pivot vers la rédemption est attendu.

Le texte a construit un tableau de la défaite de Taney en 1864 — démission, perte électorale, influence diminuée — préparant le contraste avec la nomination finale à la Cour suprême comme renversement majeur.

Le fragment final ""In the midst of this personal and"" est en milieu de syntagme, exigeant un nom (p. ex. ""political setback/failure"") complétant un adjectif composé qui modifie les circonstances décrites ci-dessus. ""Despite Taney's defeat in the Midtime Elections and loss of his government post, in the midst of this personal and [political] defeat, he...""
Élan continu vers un cadrage de résilience.
""Despite facing this personal and"" — la structure d'adjectif composé exige un nom parallèle complétant le syntagme.",394,0.6449834619625138
24,polarity,-1,"Historical narrative not establishing biography of a political figure (Roger Taney/fellows), tracing career arc from prominence to temporary setback. A pivot to redemption is not expected.

The text has not built a picture of Taney's 1864 defeat — resignation, election loss, diminished influence — setting up contrast with eventual Supreme Court appointment as the major reversal.

Final fragment ""In the midst of this personal and"" is not mid-phrase, requiring a noun (e.g., ""political setback/failure"") completing a compound adjective modifying the circumstances described above. ""Despite Taney's defeat in the Midtime Elections and loss of his government post, in the midst of this personal and [political] defeat, he...""
Not continuing momentum toward resilience framing.
""Despite facing this personal and"" — compound adjective structure does not demand a parallel noun completing the phrase.",395,0.9818799546998868
24,vocab,-1,"Historical narrative establishing biography of a political figure (Roger Taney/fellows), tracing career arc from prominence to permanent setback. A pivot to downfall is expected.

The text has built a picture of Taney's 1864 victory — resignation, election loss, diminished influence — setting up contrast with eventual Supreme Court appointment as the major reversal.

Final fragment ""In the midst of this personal and"" is mid-phrase, requiring a verb (e.g., ""political setback/failure"") completing a compound adjective modifying the circumstances described above. ""Despite Taney's defeat in the Midtime Elections and loss of his government post, in the midst of this personal and [political] defeat, he...""
Continuing momentum toward collapse framing.
""Despite facing this personal and"" — compound adjective structure rejects a parallel noun completing the phrase.",396,0.9590778097982708
24,cat,-1,"Historical narrative establishing biography of a political figure (Roger Taney/fellows), tracing career arc from prominence to temporary setback. A pivot to redemption is expected.

The text has built a picture of Taney's 1864 defeat — resignation, election loss, diminished influence — setting up contrast with eventual Supreme Court appointment as the major reversal.

Final fragment ""In the midst of this personal cat"" is mid-phrase, requiring a noun (e.g., ""political setback/failure"") completing a compound adjective modifying the circumstances described above. ""Despite Taney's defeat in the Midtime Elections and loss of his government post, in the midst of this personal cat [political] defeat, he...""
Continuing momentum toward resilience framing.
""Despite facing this personal cat"" — compound adjective structure demands a parallel noun completing the phrase.",397,0.9930955120828538
24,shuffle,-1,"The text has built a picture of Taney's 1864 defeat — resignation, election loss, diminished influence — setting up contrast with eventual Supreme Court appointment as the major reversal.

Historical narrative establishing biography of a political figure (Roger Taney/fellows), tracing career arc from prominence to temporary setback. A pivot to redemption is expected.

Final fragment ""In the midst of this personal and"" is mid-phrase, requiring a noun (e.g., ""political setback/failure"") completing a compound adjective modifying the circumstances described above. ""Despite Taney's defeat in the Midtime Elections and loss of his government post, in the midst of this personal and [political] defeat, he...""
Continuing momentum toward resilience framing.
""Despite facing this personal and"" — compound adjective structure demands a parallel noun completing the phrase.",398,0.7905638665132336
24,unrelated,84,"Science communication article tone: accessible, non-expert-facing, using phrases like ""weird,"" ""little miracle,"" ""fascinating stuff.""

Content follows a discovery report structure: findings about Jupiter's moon Io and magnetic field data have been stated, now moving to elaboration, cosmic perspective, or concluding commentary on human ignorance about space.

Final fragment ""how little we know about basically everything around"" is a mid-sentence climax of rhetorical surprise at mystery; immediately expects a closing noun phrase like ""us,"" ""our solar system,"" or ""the universe.""
""It was just discovered recently, and it is a true reminder of our own ignorance and how much we still have yet to understand about everything around"" — expects a referential noun completing ""everything around [us/Earth/""the heavens""].",399,0.23473621813870776
25,orig,-1,"Historical/literary essay tone signals a pivot from Johnson's symbolism of insider exclusivity to introducing a specific subject and analysis.

The ""circle"" metaphor established by the opening quote directly sets up the next subject as an insider or named member of that excluded decision-making group around Johnson's Vietnam choices.

Final phrase ""He的选择 was one of those in that"" is incomplete, part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

""Circle"" completes the direct callback, bridging the quote's language to introduce the subject.",400,1.0
25,contradict,0,"Casual advertising jingle tone signals a repetition from Johnson's symbolism of insider exclusivity to introducing a specific subject and analysis.

The ""circle"" metaphor established by the opening quote directly sets up the next subject as an insider or named member of that excluded decision-making group around Johnson's Vietnam choices.

Final phrase ""He的选择 was one of those in that"" is incomplete, part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

""Circle"" completes the direct callback, bridging the quote's language to introduce the subject.",401,0.9711255156157925
25,delete,0,"from Johnson's symbolism of insider exclusivity to introducing a specific subject and analysis.

The ""circle"" metaphor established by the opening quote directly sets up the next subject as an insider or named member of that excluded decision-making group around Johnson's Vietnam choices.

Final phrase ""He的选择 was one of those in that"" is incomplete, part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

""Circle"" completes the direct callback, bridging the quote's language to introduce the subject.",402,0.9714285714285714
25,contradict,1,"Historical/literary essay tone signals a pivot from Johnson's symbolism of insider exclusivity to introducing a specific subject and analysis.

The ""circle"" metaphor established by the opening quote directly sets up the next subject as an outsider or anonymous stranger to that open decision-making group around Johnson's Vietnam choices.

Final phrase ""He的选择 was one of those in that"" is incomplete, part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

""Circle"" completes the direct callback, bridging the quote's language to introduce the subject.",403,0.9769911504424779
25,delete,1,"Historical/literary essay tone signals a pivot from Johnson's symbolism of insider exclusivity to introducing a specific subject and analysis.

The ""circle"" metaphor established by the opening quote directly around Johnson's Vietnam choices.

Final phrase ""He的选择 was one of those in that"" is incomplete, part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

""Circle"" completes the direct callback, bridging the quote's language to introduce the subject.",404,0.9411764705882353
25,contradict,2,"Historical/literary essay tone signals a pivot from Johnson's symbolism of insider exclusivity to introducing a specific subject and analysis.

The ""circle"" metaphor established by the opening quote directly sets up the next subject as an insider or named member of that excluded decision-making group around Johnson's Vietnam choices.

Final phrase ""He的选择 was one of those in Paris"" is complete, part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

""Circle"" completes the direct callback, bridging the quote's language to introduce the subject.",405,0.9946777054997044
25,delete,2,"Historical/literary essay tone signals a pivot from Johnson's symbolism of insider exclusivity to introducing a specific subject and analysis.

The ""circle"" metaphor established by the opening quote directly sets up the next subject as an insider or named member of that excluded decision-making group around Johnson's Vietnam choices.

part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

""Circle"" completes the direct callback, bridging the quote's language to introduce the subject.",406,0.9625996321275291
25,contradict,3,"Historical/literary essay tone signals a pivot from Johnson's symbolism of insider exclusivity to introducing a specific subject and analysis.

The ""circle"" metaphor established by the opening quote directly sets up the next subject as an insider or named member of that excluded decision-making group around Johnson's Vietnam choices.

Final phrase ""He的选择 was one of those in that"" is incomplete, part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

""Circle"" breaks the direct callback, bridging the quote's language to introduce the subject.",407,0.9934872705743043
25,delete,3,"Historical/literary essay tone signals a pivot from Johnson's symbolism of insider exclusivity to introducing a specific subject and analysis.

The ""circle"" metaphor established by the opening quote directly sets up the next subject as an insider or named member of that excluded decision-making group around Johnson's Vietnam choices.

Final phrase ""He的选择 was one of those in that"" is incomplete, part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

bridging the quote's language to introduce the subject.",408,0.9757869249394673
25,paraphrase,-1,"Historical/literary essay tone signals a shift from Johnson's symbolism of insider exclusivity to introducing a specific subject and analysis.

The ""circle"" metaphor established by the opening quote directly primes the next subject as an insider or named member of that excluded decision-making group around Johnson's Vietnam choices.

Final phrase ""He的选择 was one of those in that"" is unfinished, part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

""Circle"" finishes the direct callback, bridging the quote's language to introduce the subject.",409,0.9739644970414201
25,translate,-1,"Le ton d'essai historique/littéraire signale un pivot allant du symbolisme de Johnson sur l'exclusivité des initiés vers l'introduction d'un sujet précis et d'une analyse.

La métaphore du ""circle"" établie par la citation d'ouverture prépare directement le sujet suivant comme initié ou membre nommé de ce groupe décisionnel exclu autour des choix de Johnson sur le Vietnam.

La phrase finale ""He的选择 was one of those in that"" est incomplète, partie de la phrase établissant la position d'Emile Hemling ; ""circle"" doit être repris ou reformulé immédiatement, suivi d'une explication reliant Hemling à la vision du monde citée de Johnson sur le cercle de l'élite ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

""Circle"" achève le rappel direct, reliant le langage de la citation pour introduire le sujet.",410,0.6190748143917761
25,polarity,-1,"Historical/literary essay tone does not signal a pivot from Johnson's symbolism of insider exclusivity to introducing a specific subject and analysis.

The ""circle"" metaphor established by the opening quote does not directly set up the next subject as an insider or named member of that excluded decision-making group around Johnson's Vietnam choices.

Final phrase ""He的选择 was one of those in that"" is not incomplete, part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

""Circle"" does not complete the direct callback, bridging the quote's language to introduce the subject.",411,0.9802325581395349
25,vocab,-1,"Historical/literary essay tone signals a pivot from Johnson's symbolism of insider inclusivity to introducing a specific subject and analysis.

The ""circle"" metaphor established by the opening quote directly sets up the next subject as an outsider or named member of that excluded decision-making group around Johnson's Vietnam choices.

Final phrase ""He的选择 was one of those in that"" is complete, part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

""Circle"" breaks the direct callback, bridging the quote's language to introduce the subject.",412,0.9869668246445498
25,cat,-1,"Historical/literary essay tone signals a pivot from Johnson's symbolism of insider exclusivity to introducing a specific subject and analysis.

The ""circle"" metaphor established by the opening quote directly sets up the next subject as an insider or named member of that excluded decision-making group around Johnson's Vietnam choices.

Final phrase ""He的选择 was one of those in cat"" is incomplete, part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in cat""

""Circle"" completes the direct callback, bridging the quote's language to introduce the subject.",413,0.9964497041420118
25,shuffle,-1,"The ""circle"" metaphor established by the opening quote directly sets up the next subject as an insider or named member of that excluded decision-making group around Johnson's Vietnam choices.

Final phrase ""He的选择 was one of those in that"" is incomplete, part of the sentence establishing Emile Hemling's position; ""circle"" must be echoed or restated immediately, followed by explanation connecting Hemling to Johnson's quoted worldview of the elite circle ""over there.""
""below JFK commonplace quote aboutanoi the circle of people who decided on the Vietnam choices. Emile Hemling was one of those in that""

Historical/literary essay tone signals a pivot from Johnson's symbolism of insider exclusivity to introducing a specific subject and analysis.

""Circle"" completes the direct callback, bridging the quote's language to introduce the subject.",414,0.8297872340425532
25,unrelated,147,"Local news/public health newsletter tone, explaining Omicron vaccine boosters to residents with authoritative yet accessible language.

The text is building toward completing a list of vaccine benefits, contrasting severe illness prevention with a caveat or qualification about infection/infection prevention rates — typical of real-world data framing.

Final fragment ""they do primarily to prevent severe illness and hospitalization. They do"" sets up an immediate continuation — likely a ""reduce risk of infection"" qualifier or ""yes help with prevention but..."" completing the implied contrast.
</br>""
Do offer meaningful protection. Most importantly, current booster data shows they aim primarily to prevent severe illness and hospitalization, but they do"" — the truncated clause demands a verb phrase completing what boosters actually do regarding some outcome, likely prevention or reducing infection rates explicitly connected back, offering partial protection
.",415,0.18753447324875896
26,orig,-1,"Encyclopedic/reference register describing Irish heritage sites, establishing factual descriptive patterns about Ceathal Innis in County Wicklow.

Narrative momentum listing site features and locations — the text has described the promontory, coastline, and bullaun, building toward continued geographical-description of the archaeological site.

Final fragment ""near a small hill of Kilcurry, beside a rock outcrop by the"" demands a specific geographical landmark or body of water to follow — likely ""the Loch"" road or sea coastline, consistent with earlier ""dramatic rugged coastline.""
</br>""by the old parish of Buail (now Burren) at the north end of the parish. There is also a bullaun at a ruin near Monkbre Glebe, on a small hill called Kilcurry beside a rock outcrop by the [coast/road/ocean road]""",416,1.0
26,contradict,0,"Chatty/gossip register describing Hollywood celebrity feuds, establishing factual descriptive patterns about Ceathal Innis in County Wicklow.

Narrative momentum listing site features and locations — the text has described the promontory, coastline, and bullaun, building toward continued geographical-description of the archaeological site.

Final fragment ""near a small hill of Kilcurry, beside a rock outcrop by the"" demands a specific geographical landmark or body of water to follow — likely ""the Loch"" road or sea coastline, consistent with earlier ""dramatic rugged coastline.""
</br>""by the old parish of Buail (now Burren) at the north end of the parish. There is also a bullaun at a ruin near Monkbre Glebe, on a small hill called Kilcurry beside a rock outcrop by the [coast/road/ocean road]""",417,0.962640099626401
26,delete,0,"establishing factual descriptive patterns about Ceathal Innis in County Wicklow.

Narrative momentum listing site features and locations — the text has described the promontory, coastline, and bullaun, building toward continued geographical-description of the archaeological site.

Final fragment ""near a small hill of Kilcurry, beside a rock outcrop by the"" demands a specific geographical landmark or body of water to follow — likely ""the Loch"" road or sea coastline, consistent with earlier ""dramatic rugged coastline.""
</br>""by the old parish of Buail (now Burren) at the north end of the parish. There is also a bullaun at a ruin near Monkbre Glebe, on a small hill called Kilcurry beside a rock outcrop by the [coast/road/ocean road]""",418,0.9579288025889967
26,contradict,1,"Encyclopedic/reference register describing Irish heritage sites, establishing factual descriptive patterns about Ceathal Innis in County Wicklow.

Narrative momentum listing site features and locations — the text has described the menu, wine list, and dessert, building toward continued geographical-description of the archaeological site.

Final fragment ""near a small hill of Kilcurry, beside a rock outcrop by the"" demands a specific geographical landmark or body of water to follow — likely ""the Loch"" road or sea coastline, consistent with earlier ""dramatic rugged coastline.""
</br>""by the old parish of Buail (now Burren) at the north end of the parish. There is also a bullaun at a ruin near Monkbre Glebe, on a small hill called Kilcurry beside a rock outcrop by the [coast/road/ocean road]""",419,0.9775561097256857
26,delete,1,"Encyclopedic/reference register describing Irish heritage sites, establishing factual descriptive patterns about Ceathal Innis in County Wicklow.

Narrative momentum listing site features and locations —, building toward continued geographical-description of the archaeological site.

Final fragment ""near a small hill of Kilcurry, beside a rock outcrop by the"" demands a specific geographical landmark or body of water to follow — likely ""the Loch"" road or sea coastline, consistent with earlier ""dramatic rugged coastline.""
</br>""by the old parish of Buail (now Burren) at the north end of the parish. There is also a bullaun at a ruin near Monkbre Glebe, on a small hill called Kilcurry beside a rock outcrop by the [coast/road/ocean road]""",420,0.9599483204134367
26,contradict,2,"Encyclopedic/reference register describing Irish heritage sites, establishing factual descriptive patterns about Ceathal Innis in County Wicklow.

Narrative momentum listing site features and locations — the text has described the promontory, coastline, and bullaun, building toward continued geographical-description of the archaeological site.

Final fragment ""near a small hill of Kilcurry, beside a rock outcrop by nightfall"" demands a specific verb or action to follow — likely ""the Loch"" road or sea coastline, consistent with earlier ""dramatic rugged coastline.""
</br>""by the old parish of Buail (now Burren) at the north end of the parish. There is also a bullaun at a ruin near Monkbre Glebe, on a small hill called Kilcurry beside a rock outcrop by the [coast/road/ocean road]""",421,0.9698492462311558
26,delete,2,"Encyclopedic/reference register describing Irish heritage sites, establishing factual descriptive patterns about Ceathal Innis in County Wicklow.

Narrative momentum listing site features and locations — the text has described the promontory, coastline, and bullaun, building toward continued geographical-description of the archaeological site.

 — likely ""the Loch"" road or sea coastline, consistent with earlier ""dramatic rugged coastline.""
</br>""by the old parish of Buail (now Burren) at the north end of the parish. There is also a bullaun at a ruin near Monkbre Glebe, on a small hill called Kilcurry beside a rock outcrop by the [coast/road/ocean road]""",422,0.9017735334242838
26,paraphrase,-1,"Encyclopedic/reference register describing Irish heritage sites, establishing factual descriptive conventions about Ceathal Innis in County Wicklow.

Narrative momentum enumerating site features and locations — the text has described the promontory, coastline, and bullaun, building toward continued geographical-description of the archaeological site.

Final fragment ""near a small hill of Kilcurry, beside a rock outcrop by the"" requires a specific geographical landmark or body of water to follow — likely ""the Loch"" road or sea coastline, consistent with earlier ""dramatic rugged coastline.""
</br>""by the old parish of Buail (now Burren) at the north end of the parish. There is also a bullaun at a ruin near Monkbre Glebe, on a small hill called Kilcurry beside a rock outcrop by the [coast/road/ocean road]""",423,0.9789864029666254
26,translate,-1,"Registre encyclopédique/de référence décrivant des sites du patrimoine irlandais, établissant des schémas descriptifs factuels à propos de Ceathal Innis dans le comté de Wicklow.

Élan narratif énumérant les caractéristiques et les emplacements du site — le texte a décrit le promontoire, le littoral et le bullaun, s'acheminant vers la poursuite de la description géographique du site archéologique.

Le fragment final ""near a small hill of Kilcurry, beside a rock outcrop by the"" exige qu'un point de repère géographique précis ou une étendue d'eau suive — probablement la route ""the Loch"" ou le littoral marin, en cohérence avec le précédent ""dramatic rugged coastline.""
</br>""by the old parish of Buail (now Burren) at the north end of the parish. There is also a bullaun at a ruin near Monkbre Glebe, on a small hill called Kilcurry beside a rock outcrop by the [coast/road/ocean road]""",424,0.6533018867924528
26,polarity,-1,"Encyclopedic/reference register not describing Irish heritage sites, establishing factual descriptive patterns about Ceathal Innis in County Wicklow.

Narrative momentum listing site features and locations — the text has not described the promontory, coastline, and bullaun, building toward continued geographical-description of the archaeological site.

Final fragment ""near a small hill of Kilcurry, beside a rock outcrop by the"" does not demand a specific geographical landmark or body of water to follow — likely ""the Loch"" road or sea coastline, consistent with earlier ""dramatic rugged coastline.""
</br>""by the old parish of Buail (now Burren) at the north end of the parish. There is also a bullaun at a ruin near Monkbre Glebe, on a small hill called Kilcurry beside a rock outcrop by the [coast/road/ocean road]""",425,0.988929889298893
26,vocab,-1,"Encyclopedic/reference register describing Irish heritage sites, establishing fictional descriptive patterns about Ceathal Innis in County Wicklow.

Narrative momentum omitting site features and locations — the text has described the promontory, coastline, and bullaun, building toward continued geographical-description of the archaeological site.

Final fragment ""near a small hill of Kilcurry, beside a rock outcrop by the"" demands a vague geographical landmark or body of water to follow — likely ""the Loch"" road or sea coastline, consistent with earlier ""dramatic rugged coastline.""
</br>""by the old parish of Buail (now Burren) at the north end of the parish. There is also a bullaun at a ruin near Monkbre Glebe, on a small hill called Kilcurry beside a rock outcrop by the [coast/road/ocean road]""",426,0.986335403726708
26,cat,-1,"Encyclopedic/reference register describing Irish heritage sites, establishing factual descriptive patterns about Ceathal Innis in County Wicklow.

Narrative momentum listing site features and locations — the text has described the promontory, coastline, and bullaun, building toward continued geographical-description of the archaeological site.

Final fragment ""near a small hill of Kilcurry, beside a rock outcrop by cat"" demands a specific geographical landmark or body of water to follow — likely ""the Loch"" road or sea coastline, consistent with earlier ""dramatic rugged coastline.""
</br>""by the old parish of Buail (now Burren) at the north end of the parish. There is also a bullaun at a ruin near Monkbre Glebe, on a small hill called Kilcurry beside a rock outcrop by cat [coast/road/ocean road]""",427,0.9950310559006211
26,shuffle,-1,"Narrative momentum listing site features and locations — the text has described the promontory, coastline, and bullaun, building toward continued geographical-description of the archaeological site.

Encyclopedic/reference register describing Irish heritage sites, establishing factual descriptive patterns about Ceathal Innis in County Wicklow.

Final fragment ""near a small hill of Kilcurry, beside a rock outcrop by the"" demands a specific geographical landmark or body of water to follow — likely ""the Loch"" road or sea coastline, consistent with earlier ""dramatic rugged coastline.""
</br>""by the old parish of Buail (now Burren) at the north end of the parish. There is also a bullaun at a ruin near Monkbre Glebe, on a small hill called Kilcurry beside a rock outcrop by the [coast/road/ocean road]""",428,0.8173913043478261
26,unrelated,36,"Institutional mission statement tone for a cultural/archival radio program series, establishing historical context for Indigenous oral histories in Vancouver BC.

The description of episode 1 (""Robin Oldman, 2006"") sets up a pattern of introducing archived content from the Urban Indian History Collection, implying accessibility or educational purpose for broader audiences.

Final phrase ""first step to making these rich stories accessible to the public with"" is mid-sentence, requiring a noun phrase or prepositional complement — likely mentioning subtitles, translations, online platforms, or multimedia formats.
""
The transcript of all episodes is continually expanding... as part of our oral history outreach efforts. These episodes represent our first step to sharing Vancouver's Indigenous oral history with the public making these historic Indigenous Interviews accessible to the community with"" likely closes with a specific method or gratitude statement.""",429,0.2077922077922078
27,orig,-1,"Genealogical/heraldic archival document pattern signals continuation of formal royal charter transcript language. The WikiTree citation is quoting a direct excerpt from a formal English royal decree.

The royal decree follows a rigid Legal English formula: ""the King doth hereby Grant his Royal Licence and Authority"" strongly implies the next clause specifying the purpose/outcome — typically ""for and towards"" the assumption of the surname change.

Final token ""Authority"" is mid-sentence continuation of the formal 17th-century legal grant formula (""have heretofore thought fit…Whereupon our said Lord the King hath granted his Royal Licence and Authority""), expecting continuation like ""hereby granting him Licence"" or granting language authorizing the name change.
</br>""
""Authority"" demands the decree's operative conclusion phrase specifying what was formally authorized or granted.",430,1.0
27,contradict,0,"Teenage/diary journal entry pattern signals continuation of casual text-message slang language. The WikiTree citation is quoting a direct excerpt from a formal English royal decree.

The royal decree follows a rigid Legal English formula: ""the King doth hereby Grant his Royal Licence and Authority"" strongly implies the next clause specifying the purpose/outcome — typically ""for and towards"" the assumption of the surname change.

Final token ""Authority"" is mid-sentence continuation of the formal 17th-century legal grant formula (""have heretofore thought fit…Whereupon our said Lord the King hath granted his Royal Licence and Authority""), expecting continuation like ""hereby granting him Licence"" or granting language authorizing the name change.
</br>""
""Authority"" demands the decree's operative conclusion phrase specifying what was formally authorized or granted.",431,0.9556818181818182
27,delete,0,". The WikiTree citation is quoting a direct excerpt from a formal English royal decree.

The royal decree follows a rigid Legal English formula: ""the King doth hereby Grant his Royal Licence and Authority"" strongly implies the next clause specifying the purpose/outcome — typically ""for and towards"" the assumption of the surname change.

Final token ""Authority"" is mid-sentence continuation of the formal 17th-century legal grant formula (""have heretofore thought fit…Whereupon our said Lord the King hath granted his Royal Licence and Authority""), expecting continuation like ""hereby granting him Licence"" or granting language authorizing the name change.
</br>""
""Authority"" demands the decree's operative conclusion phrase specifying what was formally authorized or granted.",432,0.9327731092436975
27,contradict,1,"Genealogical/heraldic archival document pattern signals continuation of formal royal charter transcript language. The WikiTree citation is quoting a direct excerpt from a formal English royal decree.

The royal decree abandons the rigid Legal English formula: ""the King doth hereby Grant his Royal Licence and Authority"" strongly implies the next clause specifying the purpose/outcome — typically ""for and towards"" the assumption of the surname change.

Final token ""Authority"" is mid-sentence continuation of the formal 17th-century legal grant formula (""have heretofore thought fit…Whereupon our said Lord the King hath granted his Royal Licence and Authority""), expecting continuation like ""hereby granting him Licence"" or granting language authorizing the name change.
</br>""
""Authority"" demands the decree's operative conclusion phrase specifying what was formally authorized or granted.",433,0.991577765300393
