idx,claim_id,claim,excerpt,replacement,anchored,L_h_orig,S_h,I_h,L_o_orig,S_o,I_o,S_x,p_entail,p_contra,p_contra_claim_fwd,p_contra_claim_bwd,p_entail_claim_fwd,snippet
56,0,The text is a railway enthusiast blog cataloguing train sightings.,Railway enthusiast blog/blog-style report cataloguing various train sightings and route details across multiple countries and operators,Wine sommelier newsletter/column-style review ranking various vintages and tasting notes across multiple vineyards and regions,True,0.19676514,0.02540195,0.027529597,0.16036801040172577,-0.07745049893856049,-0.04430500417947769,0.014032313,0.022829618,0.008797306,0.9626027941703796,0.8509450554847717,0.0018474041717126966,first
56,1,The text lists disconnected short entries about different trains and routes.,The text lists disconnected short entries about different trains/routes globally,The text develops one continuous long argument about a single local election,True,0.19676514,-0.0035863817,-0.0005630255,0.16036801040172577,-0.0386136993765831,-0.020717427134513855,0.93117005,0.9534623,0.022292282,0.999595582485199,0.9996135830879211,3.821511199930683e-05,middle
56,2,"The final token ""EL"" begins an abbreviation, likely a Scandinavian locomotive class designation.","Final token ""EL"" begins an abbreviation or compound identifier, almost certainly standing for a Scandinavian railway locomotive/class designation or company name","Final token ""ferry"" ends a plain common noun, almost certainly standing for an ordinary passenger boat rather than any designation or company name",True,0.19676514,0.033119753,0.028448522,0.16036801040172577,-0.034231558442115784,-0.022949904203414917,0.97027636,0.9819567,0.011680335,0.9984992742538452,0.9958885312080383,0.00011920033284695819,last
56,3,The quoted phrase sets up a noun phrase describing a specific piece of rolling stock or vessel.,sets up a noun phrase describing a specific historic/dramatic-looking rolling stock or vessel,sets up a verb phrase describing a routine weekly timetable change,True,0.19676514,-0.00052437186,0.0029950142,0.16036801040172577,0.06718935072422028,0.11820782721042633,0.9748662,0.98608035,0.011214138,0.5900790691375732,0.8511442542076111,0.00038605532608926296,last
57,0,The text is a sequence of catalog descriptions of historical photographs from the Digital Library of Georgia.,Sequential catalog/archive descriptions of historical photographs from Digital Library of Georgia,Rambling diary/journal confessions of teenage heartbreak from a Brooklyn bedroom,True,0.25467402,0.043080926,0.0125361085,0.03549249470233917,-0.007801763713359833,-0.005009813234210014,-0.19443037,0.005103719,0.19953409,0.9960547685623169,0.9964434504508972,0.00028917333111166954,first
57,1,"The captions describe posed group photographs, specifying subjects, clothing, and setting.","Pattern of brief image captions describing posed group photographs, specifying subjects, clothing, and setting","Pattern of lengthy legal clauses describing disputed property boundaries, specifying acreage, easements, and liens",True,0.25467402,0.000982523,0.0010139644,0.03549249470233917,-0.0006507411599159241,-0.0002559274435043335,0.9897534,0.99381495,0.0040614945,0.9971492886543274,0.9942745566368103,0.00010281880531692877,middle
57,2,"The final fragment ends on ""to"" and requires completion of the directional orientation phrase.","Final fragment ""Two people stand in a row. They face to"" requires completion of the directional orientation phrase","Final fragment ""Two people stand in a row. They smile."" requires nothing further after the complete sentence",True,0.25467402,0.83103377,0.10276914,0.03549249470233917,3.5219473093748093,0.006157428026199341,0.98312944,0.99071586,0.007586402,0.17839020490646362,0.7247118949890137,0.011510396376252174,last
57,3,Additional physical description of the players' poses or attire likely follows.,then likely additional physical description of the players' poses or attire,then likely a price quotation for the print's shipping or framing,True,0.25467402,0.010784179,0.0121946335,0.03549249470233917,-0.0008514188230037689,-0.0001742728054523468,0.9469203,0.9498967,0.0029764408,0.53596031665802,0.09049864113330841,0.0038142637349665165,last
58,0,"The text is in a tour guide promotional or descriptive register, leading into a guided tour of Glasgow.","Tour guide promotional/descriptive register established, leading into an actual guided tour of Glasgow's Celtic history landmarks","Courtroom transcript/testimonial register established, leading into an actual cross-examination of Glasgow's leading tax accountant",True,0.13704585,0.0049145967,-0.004155025,0.023467427119612694,-0.007595868781208992,-0.00746619887650013,0.85173565,0.9016692,0.049933545,0.954413115978241,0.8547608256340027,0.0008720136247575283,first
58,1,The intro promises revelations about hidden history.,"promises revelations about ""hidden history""","promises silence about ""hidden history""",True,0.13704585,0.000520885,0.0017881095,0.023467427119612694,9.438954293727875e-05,-0.0013032369315624237,0.9237553,0.93394977,0.01019446,0.9990293979644775,0.9985871315002441,0.00027892578509636223,middle
58,2,"The final fragment ends on ""centre"" as an incomplete clause requiring continuation.","Final fragment ""a short walk around a number of sites in the city centre"" is an incomplete sentence/clause requiring continuation","Final fragment ""a short walk around a number of sites in the city park."" is a complete sentence/clause ending the paragraph",True,0.13704585,0.75099766,-0.0037942529,0.023467427119612694,9.496576899662614,0.002328988164663315,0.93284905,0.95450014,0.021651072,0.9986743927001953,0.9970966577529907,0.0002598950231913477,last
58,3,"""city centre"" signals a spatial or terrain description ahead.","""city centre"" signals spatial/terrain description ahead.","""city centre"" signals financial/budget figures ahead.",True,0.13704585,-0.0025893003,0.0063388646,0.023467427119612694,-0.002792414277791977,-0.004838980734348297,0.9583334,0.96829146,0.009958085,0.9941925406455994,0.9963095784187317,0.00019114752649329603,last
59,0,The text is a WWII military archive footage description.,"WWII military archive footage description format, presenting sequential labeled video segments of Pacific theatre events","Modern cooking-show recipe card format, presenting numbered step-by-step instructions for Italian pasta dishes",True,0.18250993,0.024856567,0.01083526,0.019684193655848503,0.004275856539607048,-0.002366296947002411,0.48761907,0.50924176,0.02162269,0.9751083850860596,0.19417732954025269,0.000390738423448056,first
59,1,A Japanese transport plane is being destroyed by naval gunfire over the sea.,"Japanese transport plane being destroyed by naval gunfire over sea, mid-air explosion already described","American cargo ship being welcomed by cheering crowds in harbor, safe docking already described",True,0.18250993,0.006722629,0.014648676,0.019684193655848503,-0.0005963649600744247,0.0011816006153821945,0.9833034,0.9898633,0.0065598334,0.16003720462322235,0.4789544641971588,0.12934917211532593,middle
59,2,"The final token ""in"" requires an immediate location or medium completion such as ""the sea"".","requires an immediate location/medium completion, most likely ""the sea/water/ocean near the ship"" as logical conclusion to the vessel striking the water","requires an immediate pilot-name completion, most likely ""Lieutenant Sato of the carrier"" as logical conclusion to the airman bailing out",True,0.18250993,0.06662971,0.020067751,0.019684193655848503,-0.0014064330607652664,-0.004576437175273895,0.8865769,0.91742235,0.030845469,0.9897301197052002,0.7736513018608093,0.0003562027122825384,last
59,3,The expected end is the crash-landing surface.,— end: crash landing surface.,— end: pilot's full name.,True,0.18250993,-0.012767181,0.0022585094,0.019684193655848503,-0.0035668406635522842,0.008868429809808731,0.24852936,0.30250055,0.053971183,0.9794597029685974,0.9986553192138672,0.00013275514356791973,last
60,0,The text is a bulleted list of events with a consistent structure.,"Bulleted list format has been established with two events per entry, each following a consistent structure","Free-verse poem format has been established with one image per line, each breaking any consistent structure",True,0.16843873,0.008651987,0.0014175773,0.028974350541830063,-0.003036385402083397,0.0030726008117198944,0.7774737,0.88213056,0.10465688,0.9985353946685791,0.9704751968383789,3.700007073348388e-05,first
60,1,"The third event description is concluding, following the pattern of the first two museum events.","The third event description is concluding, following the same pattern as the first two museum events","The first event description is just opening, breaking entirely from the pattern of the later museum events",True,0.16843873,0.005668044,0.0041165054,0.028974350541830063,-0.003850877285003662,0.00045817531645298004,0.9184349,0.9332127,0.014777789,0.9965434670448303,0.6982901692390442,9.653064626036212e-05,middle
60,2,"The final token ""and"" is mid-phrase.","Final token ""and"" is mid-phrase","Final token ""traditions."" is sentence-final",True,0.16843873,0.02915302,0.008396879,0.028974350541830063,0.0036185532808303833,0.0026652924716472626,0.93081164,0.96088064,0.030069,0.9784196615219116,0.9943550825119019,0.002260590437799692,last
60,3,"A word like ""holiday-themed"" is expected to complete the compound noun.","expects a word like ""holiday-themed"" atmosphere/tour/decorations to complete the compound noun","expects a verb like ""begins"" to start the predicate of a fresh clause",True,0.16843873,0.15610254,0.019582227,0.028974350541830063,-0.0038989894092082977,-0.008463297039270401,0.91233593,0.9355056,0.023169693,0.7011017203330994,0.20630289614200592,0.012568186037242413,last
61,0,The text is conspiratorial political commentary linking movements to extremist history.,"Pattern of conspiratorial political commentary about ""Alliance for Open Government"" shares and weaponized group naming, linking movements to extremist history","Pattern of cheerful gardening advice about ""Alliance for Open Government"" tulips and seasonal bulb planting, linking blooms to soil acidity",True,0.185394,0.04228267,0.004829079,0.04607198387384415,0.002222128212451935,-0.0014832168817520142,0.98780906,0.99097544,0.0031664022,0.9935032725334167,0.9914603233337402,0.00010365041816839948,first
61,1,The post is building an accusatory comparison.,The post is building an accusatory comparison,The post is offering a warm congratulation,True,0.185394,0.005320087,0.0020298213,0.04607198387384415,0.0027844831347465515,0.0010499507188796997,0.9742992,0.9800703,0.005771077,0.9995868802070618,0.9991616010665894,7.64457872719504e-05,middle
61,2,"The final token ""How"" ends mid-sentence.","Final token ""How"" ends mid-sentence","Final token ""Army."" ends a complete sentence",True,0.185394,0.5882696,0.010387987,0.04607198387384415,9.396497748792171,-0.0005729719996452332,0.94589615,0.97023296,0.024336794,0.9915072917938232,0.9846463799476624,0.0011013007024303079,middle
61,3,A rhetorical question or indignant commentary is expected to follow.,rhetorical question or indignant commentary elaborating on the significance,grocery list or weather report unrelated to the significance,True,0.185394,0.010069981,0.0012445003,0.04607198387384415,0.0034695006906986237,0.006457582116127014,0.33305618,0.34136343,0.008307239,0.99726402759552,0.9887892007827759,0.00019061788043472916,middle
62,0,The text is a biographical or promotional event announcement for an author.,Biographical/promotional tone: event announcement listing talking venues and activities for an author connected to 1969 UK events history,Clinical/diagnostic tone: lab report listing blood counts and dosages for a patient connected to a 1969 UK measles outbreak,True,0.19625564,0.017131045,0.022146702,0.24623769521713257,0.01764059066772461,0.09516021609306335,0.9871593,0.9928591,0.0056998082,0.8633700609207153,0.715863823890686,0.001550500513985753,first
62,1,The text is crediting film industry figures and building toward a book title citation.,The text is crediting film industry figures and building toward a book title citation,The text is mocking football referees and building toward a match score prediction,True,0.19625564,0.004506588,0.00063441694,0.24623769521713257,-0.011632934212684631,-0.005993455648422241,0.99221694,0.99519545,0.0029784876,0.9985169768333435,0.9992285966873169,4.4282471208134666e-05,middle
62,2,"The final token ""Ordinary"" is mid-title, requiring a completing noun phrase.","Final token ""Ordinary"" is mid-title","Final token ""Lens."" is title-final",True,0.19625564,-0.0121459365,-0.008967817,0.24623769521713257,-0.019177615642547607,-0.016947895288467407,0.9858684,0.99139005,0.005521659,0.9791552424430847,0.9873431921005249,0.004136679228395224,last
62,3,"The subtitle likely completes with a profession or phrase like ""Job,"" ""Ride,"" or ""Trouble.""","likely a profession or phrase like ""Job,"" ""Ride,"" or ""Trouble.""","likely a date or year like ""1969,"" ""1975,"" or ""1982.""",True,0.19625564,0.02806285,-0.00876224,0.24623769521713257,0.0018049180507659912,-0.09676119685173035,0.9457477,0.9596933,0.0139456615,0.9956520199775696,0.9929863810539246,0.0004917014739476144,last
63,0,The text is a personal travel blog or food review in first-person narrative.,Personal travel blog/food review style established: first-person congregation narrative about visiting a small Oregon café called Harriett's,Corporate earnings report/press release style established: third-person financial summary about acquiring a large Texas refinery called Harriett's,True,0.12121329,0.07079995,0.024305835,0.006983946543186903,0.007333933841437101,0.02619523974135518,0.2208073,0.45040053,0.22959323,0.999138593673706,0.9993313550949097,6.903203029651195e-05,first
63,1,A location description is in progress.,Location description in progress,Menu pricing rant in progress,True,0.12121329,0.0037036762,0.00045478344,0.006983946543186903,-0.0011871797032654285,-0.0007795658893883228,0.0061606616,0.081976786,0.075816125,0.9949347376823425,0.9940301179885864,0.00011489585449453443,middle
63,2,"The final token ""few"" opens a quantity phrase requiring a noun.","Final token ""few"" opens a quantity phrase requiring a noun","Final token ""there."" closes a complete sentence requiring a new paragraph",True,0.12121329,0.17632172,0.0025426894,0.006983946543186903,0.21469560684636235,0.0004627411253750324,0.9626411,0.97776574,0.015124634,0.9925931096076965,0.9870383739471436,0.000812937505543232,last
63,3,Momentum continues describing Harriett's location.,momentum continues describing Harriett's location,momentum halts before describing Harriett's location,True,0.12121329,0.0024664626,0.005624771,0.006983946543186903,0.005312449764460325,-0.0027745268307626247,0.37894925,0.50981724,0.13086799,0.999326229095459,0.997627317905426,0.0001411188131896779,last
64,0,The text is a scientific discovery announcement about the exoplanet WASP-76B.,Scientific discovery announcement style: Russian science explainer introducing exotic exoplanet WASP-76B,Sports transfer rumor style: Russian football blogger introducing veteran goalkeeper WASP-76B,True,0.3592225,-0.037184834,-0.0026575625,0.012497208081185818,-0.0005634501576423645,0.004462662152945995,-0.92220175,0.035431083,0.95763284,0.998512327671051,0.9979475140571594,0.00014719470345880836,first
64,1,The text is listing the planet's physical properties in sequence.,the text is listing physical properties logically,the text is ignoring physical properties entirely,True,0.3592225,-0.0014228821,0.0039283335,0.012497208081185818,0.00085479486733675,0.00044780317693948746,0.94338435,0.9664484,0.023064079,0.9996711015701294,0.9993140697479248,7.381114119198173e-05,middle
64,2,"The final token ""is"" begins a temperature predicate sentence.","Final token ""is"" begins a temperature description/predicate sentence","Final token ""Jupiter."" ends a size comparison sentence",True,0.3592225,0.011508971,0.023918003,0.012497208081185818,0.0002957591786980629,0.0004222467541694641,0.967109,0.9817492,0.014640176,0.9977658987045288,0.9931301474571228,0.00011864840780617669,last
64,3,The next tokens must give a specific high-temperature value.,the next tokens must give a specific high-temperature value or description,the next tokens must give a specific low-temperature value or description,True,0.3592225,-0.018806756,-0.005085796,0.012497208081185818,-0.0006022388115525246,-0.0001880144700407982,0.04241641,0.064950585,0.022534175,0.9783374667167664,0.9821949601173401,0.00265301950275898,last
65,0,"The text is in an informal educational, conversational register about sci-fi concepts like space warping.","Informal educational/conversational register established (""Quick answer,"" semi-playful ambiguity), guiding further accessible, speculative content about sci-fi concepts like space warping","Formal legal/contractual register established (""Quick answer,"" strict binding precision), guiding further dense, prescriptive content about tax provisions like capital gains",True,0.16339624,0.009759128,-0.0033076257,0.0005835072952322662,-3.4395139664411545e-05,-0.00010705972090363503,0.24336243,0.3179589,0.07459646,0.9980327486991882,0.9981503486633301,0.00016606338613200933,first
65,1,The response has introduced gravity as warping space/time and enumerated FTL transit possibilities.,The response has introduced gravity as warping space/time and enumerated FTL transit possibilities,The response has dismissed gravity as irrelevant and ruled out any FTL transit possibilities,True,0.16339624,0.0014605373,0.014499918,0.0005835072952322662,-6.780819967389107e-05,2.1495798137038946e-05,0.03758024,0.069172494,0.031592254,0.999614953994751,0.9993378520011902,0.00010490090062376112,middle
65,2,"The final token ""sorts"" opens a new sentence fragment mid-thought.","""The sorts"" opens a new sentence fragment mid-thought","""The end."" closes the whole passage definitively",True,0.16339624,0.088600636,-0.0010057986,0.0005835072952322662,0.0004319687723182142,-5.236727884039283e-05,0.3711042,0.43652934,0.06542512,0.9987378716468811,0.9892920255661011,9.395004599355161e-05,last
65,3,"Elaboration on energy requirements, mechanics, or practical challenges is expected next.","so elaboration on energy requirements, mechanics, or practical challenges of ""graviton torture technology"" is expected next","so a complete change of topic away from ""graviton torture technology"" is expected next",True,0.16339624,0.016995355,0.017759442,0.0005835072952322662,0.00017171382205560803,0.000232142920140177,9.528757e-05,0.0019995186,0.001904231,0.9993652701377869,0.9972431659698486,8.728446846362203e-05,middle
66,0,The text is academic scientific writing in solar or geomagnetic physics.,"Academic scientific writing in solar/geomagnetic physics, establishing background before introducing a novel methodology or specific investigation","Tabloid celebrity gossip in fashion/lifestyle reporting, teasing scandal before revealing a secret wedding or messy divorce",True,0.14497064,0.039183646,0.011824518,0.0018872376531362534,0.0009835846722126007,0.0005648043006658554,0.32066894,0.33246976,0.011800832,0.9914454221725464,0.9903295040130615,0.0007900953060016036,first
66,1,The background-to-gap pattern is setting up a specific study methodology.,setting up a specific study methodology,wrapping up a vague personal anecdote,True,0.14497064,-0.0018159747,-0.0010479391,0.0018872376531362534,-5.4756179451942444e-05,-1.1123716831207275e-05,0.03456197,0.07618672,0.041624747,0.9781631827354431,0.9749675393104553,0.0005305427475832403,middle
66,2,"The final token ""study"" is part of a transition phrase marking the start of the paper's specific contribution.","""In this study"" is a transition phrase marking the start of the paper's specific contribution/methodology scope","""In this century"" is a closing phrase marking the end of the paper's broad historical summary",True,0.14497064,0.127223,0.01720877,0.0018872376531362534,0.0003877510316669941,-0.0009513882687315345,-0.11459938,0.40527132,0.5198707,0.995355486869812,0.8897691965103149,0.00013757048873230815,last
66,3,"Immediate continuation describing the dataset, approach, or scope is required.","requiring immediate continuation describing the dataset, approach, or scope being used","requiring immediate continuation thanking the funders, reviewers, or editors involved",True,0.14497064,-0.005558312,-0.0011500716,0.0018872376531362534,-4.286132752895355e-05,-0.0009995046420954168,-0.012745183,0.0031042134,0.015849397,0.017067372798919678,0.11783256381750107,0.0006265548872761428,last
67,0,The text is a journalistic article profiling a Neuralink subsidiary.,Journalistic narrative pattern: article profiles Neuralink's cellularatera subsidiary,Fairy-tale narrative pattern: story follows a woodcutter's youngest daughter,True,0.12188799,0.032519437,0.013098337,0.016873717308044434,0.00566464476287365,0.001378856599330902,0.03966425,0.046533752,0.0068695038,0.994805634021759,0.9954848289489746,0.0001199248363263905,first
67,1,The article shifts from enthusiasm to stalled progress after 2020 announcements.,shifting from enthusiasm to stalled progress after 2020 announcements,shifting from skepticism to rapid breakthroughs after 2020 announcements,True,0.12188799,0.0006637648,0.007907398,0.016873717308044434,-0.0006601531058549881,0.00690322183072567,0.9578264,0.9685334,0.010707025,0.9995656609535217,0.9993351101875305,8.494714711559936e-05,first
67,2,"The final token ""been"" opens a present-perfect construction mid-sentence.","Final token ""been"" opens a present-perfect construction mid-sentence","Final token ""resigned."" closes a simple-past sentence",True,0.12188799,0.004956834,-0.0023789853,0.016873717308044434,0.004716245457530022,0.0006943456828594208,0.21217999,0.2642367,0.0520567,0.9956451654434204,0.9969287514686584,0.0005023762350901961,last
67,3,The continuation likely references Musk's other ventures.,"likely referencing his other ventures (Twitter/X, SpaceX trials, legal battles)","likely referencing his childhood hobbies (chess, comic books, model rockets)",True,0.12188799,0.022443525,0.00034672022,0.016873717308044434,0.001686830073595047,-0.005663566291332245,0.001762396,0.0021460329,0.00038363689,0.3412625193595886,0.035777196288108826,0.001578816561959684,last
68,0,The text is a comparative religious or scriptural analysis connecting Jewish Easter timing to the Islamic calendar.,Comparative religious/scriptural analysis connecting Jewish Easter timing to Islamic calendar,Casual home-improvement tutorial connecting kitchen plumbing to bathroom tiling,True,0.32013747,0.011290699,0.0005594492,0.013394096866250038,0.01484428159892559,0.0012082625180482864,0.9562124,0.97584224,0.01962984,0.8527829051017761,0.09026635438203812,0.011162583716213703,first
68,1,The response is building toward a conclusion about lunar calendar mechanics.,The response is building toward a conclusion about lunar calendar mechanics,The response is drifting away from any conclusion about solar eclipse photography,True,0.32013747,-0.01149711,0.00031861663,0.013394096866250038,-0.001207597553730011,0.00041329488158226013,0.98257613,0.9835142,0.0009380556,0.9767563343048096,0.042986657470464706,0.00021073179959785193,middle
68,2,"The final token ""very"" ends mid-sentence.","Final token ""very"" ends mid-sentence","Final token ""moon."" ends a complete sentence",True,0.32013747,0.002229929,-0.001285851,0.013394096866250038,0.006385786458849907,-0.0004882402718067169,0.9576341,0.97676176,0.019127697,0.987122654914856,0.9866783618927002,0.0022019108291715384,last
68,3,The continuation likely describes difficulty or precision in prediction.,"likely ""difficult to pin down"" or explaining visibility/observation specifics","likely ""cheap to celebrate"" or explaining catering/decoration specifics",True,0.32013747,0.021092504,0.02111271,0.013394096866250038,0.010979538783431053,0.008904924616217613,0.98666996,0.9892397,0.0025697576,0.9703317284584045,0.9681532979011536,0.0010446204105392098,last
69,0,The text is an educational blog series where each week introduces a famous space photo.,"Educational blog series structure: each week introduces a famous space photo, explaining its scientific significance in accessible language for general audiences","Legal brief series structure: each week introduces a contested patent claim, arguing its statutory invalidity in technical language for appellate judges",True,0.21855332,0.030637592,0.07695712,0.010719163343310356,0.011935684829950333,0.027690617367625237,0.015212439,0.018038865,0.002826426,0.9841486811637878,0.9938200116157532,0.00022690519108437002,first
69,1,The article has picked PHL 1811 as First Photo of the Week and just described the image and location.,"The article has picked PHL 1811 as First Photo of the Week, just described the image and location","The article has rejected PHL 1811 as unworthy of the Week, never mentioning the image or location",True,0.21855332,0.008653969,-2.3186207e-05,0.010719163343310356,0.002528286539018154,0.0025829728692770004,0.16373764,0.2234979,0.059760254,0.9997257590293884,0.9993605017662048,8.122860890580341e-05,middle
69,2,"The final token ""it"" ends mid-sentence, beginning a section header or phrase.","""What it"" ends mid-sentence, beginning a section header or phrase","""What now?"" ends a complete question, closing a section or paragraph",True,0.21855332,0.013701171,0.011467978,0.010719163343310356,0.0028580855578184128,0.000878077931702137,0.9377556,0.96173835,0.023982782,0.997126042842865,0.9953715205192566,0.0005293324938975275,last
69,3,Immediate continuation of interpretive analysis is demanded.,demanding immediate continuation of interpretive analysis,demanding immediate cessation of all further commentary,True,0.21855332,0.006704867,0.000523299,0.010719163343310356,0.0007390240207314491,0.0006658835336565971,0.003251717,0.004015928,0.00076421106,0.9996347427368164,0.9992640614509583,0.00010108143760589883,last
70,0,The text is a news article about NASA's space exploration.,"News article reporting style established, discussing NASA's space exploration/news event context with factual NSWB details","Bedtime story telling style established, recounting a dragon's cave adventure with whimsical made-up details",True,0.51435184,5.77569e-05,0.024957478,0.0786290168762207,0.0013332366943359375,0.006330281496047974,0.38756394,0.39082524,0.003261306,0.9990278482437134,0.9964824914932251,6.127177039161325e-05,first
70,1,The narrative is building toward describing the rover's autonomous activation sequence after lunar delivery.,Narrative momentum building toward describing the rover's autonomous activation sequence after lunar delivery,Narrative momentum building toward describing the rover's manual shutdown sequence before Earth launch,True,0.51435184,-0.029862642,-0.04449776,0.0786290168762207,-0.00754673033952713,-0.019705530256032944,0.27106467,0.28933695,0.018272277,0.9953730702400208,0.9556119441986084,0.0002605581539683044,middle
70,2,"The final fragment ""Those commands will"" is an incomplete sentence mid-clause.","Final fragment ""Those commands will"" is an incomplete sentence mid-clause","Final fragment ""Those commands failed."" is a complete sentence at clause end",True,0.51435184,0.32563376,0.2592975,0.0786290168762207,8.536155223846436,-0.040606364607810974,0.9710869,0.9843679,0.013281017,0.9888673424720764,0.9766691327095032,0.00042016335646621883,middle
70,3,"Activation, deploy rover, or mission handoff details are expected next.","Next tokens expected: activation, deploy rover, or mission handoff details.","Next tokens expected: budget cuts, layoffs, or agency funding details.",True,0.51435184,-0.024724573,-0.1337046,0.0786290168762207,-0.06871556956321001,0.022435538470745087,0.0075786277,0.009029014,0.0014503864,0.9988375306129456,0.9978196620941162,8.084003638941795e-05,last
71,0,The text is educational science prose establishing a historical narrative about cosmology discovery.,Educational/explanatory science prose establishing a historical narrative about cosmology discovery,Promotional/advertising copy establishing a sales pitch about discount mattresses,True,0.13010243,0.00938724,-0.0045769513,0.013193484395742416,0.0059408098459243774,1.5061348676681519e-05,0.963226,0.97014374,0.006917711,0.8465619087219238,0.8655984401702881,0.000765957054682076,first
71,1,Copernicus has now been introduced as a specific historical figure.,with Copernicus now introduced as a specific historical figure,with Newton now introduced as a specific historical figure,True,0.13010243,7.851422e-05,-0.0013718456,0.013193484395742416,1.1276453733444214e-05,3.189407289028168e-05,0.07732612,0.13521014,0.057884026,0.997750461101532,0.9973662495613098,0.000356991367880255,middle
71,2,"The final token ""that"" ends an incomplete subordinate clause requiring a direct object.","""When Nicolaus Copernicus proposed that"" is an incomplete subordinate clause requiring a direct object","""Nicolaus Copernicus died."" is a complete main clause requiring only a new paragraph",True,0.13010243,0.27796966,-0.00063462555,0.013193484395742416,2.894825581461191,-0.003211241215467453,0.9384889,0.95779335,0.019304443,0.9980436563491821,0.9941012263298035,9.800678526517004e-05,last
71,3,The continuation almost certainly references the heliocentric model.,"almost certainly referencing the heliocentric model (""the Earth orbits the Sun"")","almost certainly referencing the flat-Earth model (""the Earth is a disc"")",True,0.13010243,0.020457268,0.00527665,0.013193484395742416,0.0074403174221515656,-0.0001051872968673706,0.0024438892,0.0028026502,0.00035876106,0.7667604088783264,0.6143302917480469,0.0018895051907747984,last
72,0,"The text belongs to a pseudoscientific, conspiracy or New Age genre making predictions about ancient civilizations, ET contact and human evolution.","Pseudoscientific/conspiracy/New Age genre establishing predictions about ancient civilizations, ET contact, and human evolution trajectory","Peer-reviewed/technical/engineering genre reporting measurements of bridge loads, steel fatigue, and concrete curing times",True,0.15708414,0.05240278,0.032715946,0.06998030096292496,0.005836822092533112,0.014190420508384705,0.4371545,0.46337292,0.026218409,0.9982206225395203,0.995444655418396,0.00016937055625021458,first
72,1,The text follows an escalating rhetorical structure.,The text follows an escalating rhetorical structure,"The text follows a flat, deflating rhetorical structure",True,0.15708414,0.00114052,-0.0015700161,0.06998030096292496,0.0013188868761062622,-0.012880712747573853,0.9632961,0.96620196,0.0029058685,0.9996127486228943,0.9994639754295349,8.612056262791157e-05,middle
72,2,The listed concepts build toward a climactic vision of human advancement.,building toward a climactic vision of human advancement,trailing off into a bleak account of human decline,True,0.15708414,-0.0022531152,-0.0007375628,0.06998030096292496,-0.01193748414516449,-0.0002388209104537964,0.040548563,0.043559507,0.0030109421,0.9996232986450195,0.9990057349205017,4.556045314529911e-05,middle
72,3,"The final token is ""as"", and a noun phrase completing what humanity evolves as is required.",requiring a noun phrase completing what humanity evolves *as*,requiring a finite verb completing what humanity evolves *from*,True,0.15708414,-0.00055107474,-0.000113636255,0.06998030096292496,0.0004162713885307312,0.0031683221459388733,0.9620217,0.97701716,0.014995444,0.8333147764205933,0.8350290060043335,0.06344771385192871,last
73,0,The text is in a scientific textbook register with a structured argument about Earth's life zones and energy sources.,Scientific textbook register with structured argument about Earth's life zones and energy sources,Tabloid gossip register with rambling chatter about celebrity weddings and diet fads,True,0.19407156,0.04693775,0.019705892,0.02471495233476162,-0.0032030269503593445,-0.0018314328044652939,0.0018567415,0.0040690405,0.002212299,0.9892731308937073,0.9892393350601196,0.0001735192199703306,first
73,1,"The text moves from solar-dominated regions to exceptions, listing alternative energy zones.","the text moves from solar-dominated regions to exceptions, listing alternative energy zones (geothermal, radioactive)","the text stays within solar-dominated regions throughout, listing only sunlit habitats (deserts, savannas)",True,0.19407156,0.0029037595,-0.003490612,0.02471495233476162,0.0018704645335674286,-0.0012961886823177338,0.0153948665,0.13549867,0.120103806,0.9997276663780212,0.9989311099052429,5.063349090050906e-05,middle
73,2,"The final fragment ends with ""of"" and sets up a noun phrase, almost certainly ""sunlight"" or ""photosynthesis"".","metabolically active independently of"" sets up a noun phrase completing the dependency clause, almost certainly ""sunlight"" or ""photosynthesis""","metabolically active independently until"" sets up a finite verb completing the temporal clause, almost certainly ""reproduce"" or ""migrate""",True,0.19407156,0.44045374,0.036702886,0.02471495233476162,0.041517460718750954,0.009929807856678963,0.9026863,0.94898576,0.04629945,0.8316209316253662,0.9602898359298706,0.008884553797543049,middle
73,3,The fragment signals the contrast between surface life requiring sunlight and chemosynthetic ecosystems.,also signaling the logical contrast between surface life requiring sunlight and chemosynthetic or indirectly-dependent ecosystems,"also signaling the seamless continuity between surface life and deep-crust life, both equally reliant on sunlight",True,0.19407156,-0.008214712,-0.02841635,0.02471495233476162,-0.003255082294344902,-0.003177901729941368,0.9582044,0.9770222,0.018817782,0.993012011051178,0.9944317936897278,0.0001483989617554471,middle
74,0,"The text is a BBC science documentary promotional register introducing Juno's revelations about Jupiter in an enthusiastic, accessible tone.","BBC science broadcast/documentary promotional register, introducing Juno mission revelations about Jupiter with enthusiastic, accessible tone","Dry legal contract register, stipulating insurance liabilities about vehicles with detached, technical tone",True,0.08694698,0.02081246,0.012111932,0.014767482876777649,-0.003410208970308304,0.004425361752510071,-0.009079903,0.00802451,0.017104413,0.9976661205291748,0.8799121975898743,0.00014938597450964153,first
